segment_id,char_range,frame_range,speaker_id,meta
e27bf308-25f5-45ff-8448-c3b40432a8fc,"[97470,97514)","[174037,174110)",T2_GP2,"{""sent_id"": ""a942"", ""start"": ""6961.48"", ""end"": ""6964.42"", ""text"": ""passiv aggressivi briefe d\u00c3\u00b6rt h\u00c3\u00a4re schicke""}"
0a186bde-6a46-46a1-bcf3-a281b9d07938,"[97515,97519)","[174233,174252)",T2_GP2,"{""sent_id"": ""a943"", ""start"": ""6969.32"", ""end"": ""6970.09"", ""text"": ""w\u00c3\u00bcu""}"
1113a7f0-2cb7-474f-8259-f85b173e001a,"[97520,97624)","[174367,174491)",T2_GP2,"{""sent_id"": ""a944"", ""start"": ""6974.719999999999"", ""end"": ""6979.67"", ""text"": ""d\u00c3\u00a8s isch eh ds problem bi dene demos so sie s\u00c3\u00a4ge ja d\u00c3\u00a8s isch nid guet da muess me \u00c3\u00b6ppis \u00c3\u00a4ndere aber""}"
4d9f6cf3-c88e-495d-bbaf-ed21e0f15248,"[97625,97696)","[174506,174578)",T2_GP2,"{""sent_id"": ""a945"", ""start"": ""6980.24"", ""end"": ""6983.15"", ""text"": ""e l\u00c3\u00b6sigsvorschlag ire demo integriere isch eigentlech e chli schwierig""}"
82e64d75-7d74-4321-9c16-452f2f0d3348,"[97697,97776)","[174798,174897)",T2_GP2,"{""sent_id"": ""a946"", ""start"": ""6991.93"", ""end"": ""6995.889999999999"", ""text"": ""aber isch eigentlech umso besser denn ja umso meh l\u00c3\u00b6sigsvorschl\u00c3\u00a4g theoretisch""}"
5885cfe9-5635-448d-a2a9-5ed4c4b9ce9c,"[97777,97859)","[174917,175007)",T2_GP2,"{""sent_id"": ""a947"", ""start"": ""6996.7"", ""end"": ""7000.3099999999995"", ""text"": ""wenn sech mensche nid ch\u00c3\u00b6i einige und aui a ihrne eigete idee am (.) ungerst\u00c3\u00bctze""}"
66bd0263-dd44-4227-b297-3d5d87f7c743,"[97860,98062)","[175303,175533)",T2_GP2,"{""sent_id"": ""a948"", ""start"": ""7012.13"", ""end"": ""7021.32"", ""text"": ""aber viu m\u00c3\u00b6nsche ihri ungerschidliche idee si eigentlech nid emau so ungerschidlech sondern sie meine eifach sie sige ungerschidlech w\u00c3\u00b6u sie die verschiedene politische sichte eifach angers formuliere""}"
ee783396-758d-4a9a-beb4-42e6a3c324ef,"[98063,98113)","[175565,175645)",T2_GP2,"{""sent_id"": ""a949"", ""start"": ""7022.610000000001"", ""end"": ""7025.83"", ""text"": ""und de schlussendlech hei ja ner aui ds gliche ziu""}"
fa5e599c-336b-435a-9a1a-7da70cbd69df,"[98114,98146)","[176071,176103)",T2_GP2,"{""sent_id"": ""a950"", ""start"": ""7042.85"", ""end"": ""7044.12"", ""text"": ""d\u00c3\u00a8s mache sie innerhaub (.) aha""}"
daf12fdb-c3cf-42fd-8dad-0b42a8230735,"[98147,98151)","[177760,177773)",T2_GP2,"{""sent_id"": ""a951"", ""start"": ""7110.42"", ""end"": ""7110.92"", ""text"": ""tofu""}"
511d8985-c021-401f-9f77-60772c5a709c,"[98152,98208)","[179111,179202)",T2_GP2,"{""sent_id"": ""a952"", ""start"": ""7164.469999999999"", ""end"": ""7168.110000000001"", ""text"": ""mir si imne schueuhus und zwar am z\u00c3\u00a4h ab s\u00c3\u00a4chsi am abe""}"
d9157b41-6a9c-4289-8f10-310fd3e63f40,"[98209,98260)","[179275,179354)",T2_GP2,"{""sent_id"": ""a953"", ""start"": ""7171.030000000001"", ""end"": ""7174.16"", ""text"": ""so unzite sis nid zu dere zit hock i no im englisch""}"
6aa42fd6-dc10-440a-b361-7965e1ea8b00,"[98261,98284)","[179373,179420)",T2_GP2,"{""sent_id"": ""a954"", ""start"": ""7174.95"", ""end"": ""7176.82"", ""text"": ""bis am viertu vor sibni""}"
91798af0-20f3-40d2-889d-aff95a3b1ea8,"[98285,98288)","[80904,80915)",T2_GP3,"{""sent_id"": ""a955"", ""start"": ""3236.18"", ""end"": ""3236.63"", ""text"": ""XXX""}"
e785050a-86e3-4710-b644-dce4bc9e601e,"[98289,98321)","[82171,82214)",T2_GP3,"{""sent_id"": ""a956"", ""start"": ""3286.84"", ""end"": ""3288.58"", ""text"": ""i bi der ussesiter i bi schwizer""}"
d562f7d9-883d-4fba-bd17-8d504249eb10,"[98322,98355)","[82344,82400)",T2_GP3,"{""sent_id"": ""a957"", ""start"": ""3293.77"", ""end"": ""3296.03"", ""text"": ""nei i bi (.) i bi b\u00c3\u00bcnzlischwizer""}"
5ada1f75-8974-4c50-8f4e-b908d08cc4a0,"[98356,98386)","[82424,82482)",T2_GP3,"{""sent_id"": ""a958"", ""start"": ""3296.99"", ""end"": ""3299.31"", ""text"": ""beidi eutere (UNVERST\u00c3\u201eNDLICH)""}"
0794278f-1b58-4659-ab2d-efe7d3a75669,"[98387,98439)","[82620,82705)",T2_GP3,"{""sent_id"": ""a959"", ""start"": ""3304.82"", ""end"": ""3308.22"", ""text"": ""ja: mir si aso vor erste klass z\u00c3\u00a4me id schueu gange""}"
179020dd-ae39-48c3-b4aa-0be9a9f6d3b7,"[98440,98460)","[82745,82801)",T2_GP3,"{""sent_id"": ""a960"", ""start"": ""3309.83"", ""end"": ""3312.06"", ""text"": ""bisch du nid bim (.)""}"
52be54b8-1313-43d9-ab4b-f5dd5ce809db,"[98461,98485)","[82845,82869)",T2_GP3,"{""sent_id"": ""a961"", ""start"": ""3313.83"", ""end"": ""3314.76"", ""text"": ""(UNVERST\u00c3\u201eNDLICH) ja vou""}"
f232f4d5-6b10-467f-bdb1-6b29f33cbd72,"[98486,98488)","[83183,83193)",T2_GP3,"{""sent_id"": ""a962"", ""start"": ""3327.32"", ""end"": ""3327.72"", ""text"": ""ja""}"
40cb6fa2-6661-4fef-a838-075265920614,"[98489,98521)","[83317,83365)",T2_GP3,"{""sent_id"": ""a963"", ""start"": ""3332.7"", ""end"": ""3334.62"", ""text"": ""eifach (.) \u00c3\u00a4be d\u00c3\u00bcr d\u00c3\u00bcr d lehr""}"
a7a75bcd-b947-4189-b99b-b0c4da39d9b9,"[98522,98525)","[83644,83648)",T2_GP3,"{""sent_id"": ""a964"", ""start"": ""3345.77"", ""end"": ""3345.93"", ""text"": ""mhm""}"
b3a7be3f-84c5-4aa2-8c46-d93c37e8e2f5,"[98526,98560)","[83873,83917)",T2_GP3,"{""sent_id"": ""a965"", ""start"": ""3354.93"", ""end"": ""3356.69"", ""text"": ""es isch ch\u00c3\u00bcrzer aus letschts jahr""}"
7da9dc05-1c39-408e-86c8-ddd819b04ff3,"[98561,98684)","[84028,84198)",T2_GP3,"{""sent_id"": ""a966"", ""start"": ""3361.13"", ""end"": ""3367.92"", ""text"": ""mir hei letschts jahr hei mir bis zw\u00c3\u00a4nzg vor s\u00c3\u00a4chsi gha itz nume no bis viertu vor f\u00c3\u00bcfi (.) aso beklage chani mi weniger""}"
80708e57-5758-4c13-8276-6a70d5d42bda,"[98685,98713)","[85332,85376)",T2_GP3,"{""sent_id"": ""a967"", ""start"": ""3413.31"", ""end"": ""3415.06"", ""text"": ""d\u00c3\u00a4 isch ja muettersprachler""}"
695db0bb-73b8-4f6e-b53a-76a4a0e71a2e,"[98714,98757)","[85381,85437)",T2_GP3,"{""sent_id"": ""a968"", ""start"": ""3415.25"", ""end"": ""3417.49"", ""text"": ""s bitz \u00c3\u00bcebe w\u00c3\u00bcrd der villech o nid schade""}"
ef740bdc-41cd-4422-aec0-c6aefbc80fc5,"[98758,98776)","[86646,86679)",T2_GP3,"{""sent_id"": ""a969"", ""start"": ""3465.84"", ""end"": ""3467.18"", ""text"": ""ehm (.) die da hie""}"
4dea7ac9-1938-463b-b86d-6bc20080d40e,"[98777,98791)","[86682,86711)",T2_GP3,"{""sent_id"": ""a970"", ""start"": ""3467.28"", ""end"": ""3468.47"", ""text"": ""so sch\u00c3\u00b6n blau""}"
b635d3a5-1ca3-4b67-acca-6eb964218b61,"[98792,98800)","[86996,87012)",T2_GP3,"{""sent_id"": ""a971"", ""start"": ""3479.86"", ""end"": ""3480.51"", ""text"": ""ig o nid""}"
859c4fda-9756-4731-a599-bab3c394c21a,"[98801,98808)","[87169,87217)",T2_GP3,"{""sent_id"": ""a972"", ""start"": ""3486.77"", ""end"": ""3488.69"", ""text"": ""(LACHT)""}"
2b0b8c82-23af-480a-b777-a67abc660f37,"[98809,98812)","[87440,87445)",T2_GP3,"{""sent_id"": ""a973"", ""start"": ""3497.63"", ""end"": ""3497.83"", ""text"": ""mhm""}"
90ae28a0-407c-497b-b31a-595bad744021,"[98813,98860)","[87856,87942)",T2_GP3,"{""sent_id"": ""a974"", ""start"": ""3514.24"", ""end"": ""3517.68"", ""text"": ""i fing (-) i (.) i finge es es es chunnt druf a""}"
9b6b6d26-e108-4bff-a779-a57a2ee01ce1,"[98861,98970)","[87942,88238)",T2_GP3,"{""sent_id"": ""a975"", ""start"": ""3517.69"", ""end"": ""3529.52"", ""text"": ""aso (.) d ching s\u00c3\u00b6tt\u00c3\u00a4 (--)  ehm (-) bi bi itz weniger schlimme sache s\u00c3\u00b6ue d\u00c3\u00a8s d ching \u00c3\u00a4be s\u00c3\u00a4uber ch\u00c3\u00b6nne""}"
30e66d88-8e73-4607-9c52-96e42b34d16f,"[98971,99031)","[88256,88339)",T2_GP3,"{""sent_id"": ""a976"", ""start"": ""3530.25"", ""end"": ""3533.57"", ""text"": ""aso ching (.) chunnt nat\u00c3\u00bcrlech o uf ds auter und aus druf a""}"
11e1769c-45a3-426a-8d2d-d81c88735dea,"[99032,99059)","[88362,88486)",T2_GP3,"{""sent_id"": ""a977"", ""start"": ""3534.51"", ""end"": ""3539.44"", ""text"": ""ke ahnig so zw\u00c3\u00b6uf j\u00c3\u00a4hrigi""}"
9d48d031-215b-438b-9f48-2b6c3b073871,"[99060,99165)","[88694,88934)",T2_GP3,"{""sent_id"": ""a978"", ""start"": ""3547.79"", ""end"": ""3557.36"", ""text"": ""nei eifach e:hm problem seuber l\u00c3\u00b6se aber ehm so dass sie o merke wes z gross isch und \u00c3\u00a4be dass dass sie""}"
be7c85a3-d1c2-4051-ac43-205594cd2105,"[99166,99310)","[89000,89196)",T2_GP3,"{""sent_id"": ""a979"", ""start"": ""3560.0"", ""end"": ""3567.84"", ""text"": ""dass sie i erster linie nid unbedingt s\u00c3\u00a4uber l\u00c3\u00b6se sondern dass sie merke ch\u00c3\u00b6i sis s\u00c3\u00a4uber l\u00c3\u00b6se oder brucht me hiuf vo eutere oder erwachsene""}"
31ee80ae-04fe-48cd-aa2c-ff34d2be24d1,"[99311,99421)","[90476,90650)",T2_GP3,"{""sent_id"": ""a980"", ""start"": ""3619.07"", ""end"": ""3626.0299999999997"", ""text"": ""ds (i)sch so chli wie vow\u00c3\u00a4ge (.) git me \u00c3\u00b6pperem e fisch oder bringt me ihm bi z fische (.) so wie i dere art""}"
84fbe011-3df7-45fe-a0eb-37a02eb3bde9,"[99422,99449)","[91089,91136)",T2_GP3,"{""sent_id"": ""a981"", ""start"": ""3643.58"", ""end"": ""3645.45"", ""text"": ""mittlerwile si dr\u00c3\u00bc gstorbe""}"
641829f6-c1df-494b-bdb6-4ce2f4f91f88,"[99450,99459)","[91159,91170)",T2_GP3,"{""sent_id"": ""a982"", ""start"": ""3646.39"", ""end"": ""3646.81"", ""text"": ""oder was?""}"
2adb5e27-2933-4e11-8a3e-77576d639abc,"[99460,99477)","[91219,91243)",T2_GP3,"{""sent_id"": ""a983"", ""start"": ""3648.77"", ""end"": ""3649.75"", ""text"": ""aso si sie uszoge""}"
fe1ac2ab-eebe-47e9-8e94-eaa66af4ec30,"[99478,99489)","[91460,91482)",T2_GP3,"{""sent_id"": ""a984"", ""start"": ""3658.4"", ""end"": ""3659.31"", ""text"": ""bis zum tod""}"
8ada5e9d-3218-4dfe-9e2a-227da04498b9,"[99490,99518)","[91584,91626)",T2_GP3,"{""sent_id"": ""a985"", ""start"": ""3663.37"", ""end"": ""3665.05"", ""text"": ""die die macht des st\u00c3\u00a4rkeren""}"
0e6e125f-d199-4457-b16f-23daa4552296,"[99519,99543)","[91785,91820)",T2_GP3,"{""sent_id"": ""a986"", ""start"": ""3671.4"", ""end"": ""3672.83"", ""text"": ""ah die hei o mitgschlage""}"
0a0e1a32-a921-44e3-86ca-a3dc15f3f8e3,"[99544,99547)","[92231,92241)",T2_GP3,"{""sent_id"": ""a987"", ""start"": ""3689.27"", ""end"": ""3689.67"", ""text"": ""aha""}"
8af59c30-7065-4cd8-8572-d226675da91d,"[99548,99558)","[92241,92257)",T2_GP3,"{""sent_id"": ""a988"", ""start"": ""3689.67"", ""end"": ""3690.3"", ""text"": ""ah ja sibe""}"
802eb8f0-2139-4f49-9041-54204cbc9170,"[99559,99568)","[92294,92330)",T2_GP3,"{""sent_id"": ""a989"", ""start"": ""3691.76"", ""end"": ""3693.2"", ""text"": ""ja: sorry""}"
90ba6217-6773-403d-8645-de6041e80c22,"[99569,99587)","[93163,93193)",T2_GP3,"{""sent_id"": ""a990"", ""start"": ""3726.52"", ""end"": ""3727.75"", ""text"": ""nach achtz\u00c3\u00a4h jahr""}"
0943c6fc-6692-4461-8c52-31734bc5ea3c,"[99588,99610)","[95369,95401)",T2_GP3,"{""sent_id"": ""a991"", ""start"": ""3814.77"", ""end"": ""3816.04"", ""text"": ""nume no e frag vor zit""}"
fed2a04a-729f-456a-9d19-d078b6ea9e5d,"[99611,99616)","[95813,95830)",T2_GP3,"{""sent_id"": ""a992"", ""start"": ""3832.55"", ""end"": ""3833.2"", ""text"": ""im EG""}"
989c4ebe-cd08-47a9-b4bf-f6d920e3e81b,"[99617,99657)","[96049,96124)",T2_GP3,"{""sent_id"": ""a993"", ""start"": ""3841.96"", ""end"": ""3844.98"", ""text"": ""e baukon und e (.) aso e garte ebenerdig""}"
77080550-bce4-4c30-87d4-2f65322d991b,"[99658,99712)","[96143,96225)",T2_GP3,"{""sent_id"": ""a994"", ""start"": ""3845.74"", ""end"": ""3849.02"", ""text"": ""okay aso eifach uf zw\u00c3\u00b6i verschiedne site vom hus oder""}"
639b85bc-e9c5-441a-bf48-dfb5ed8dfbc1,"[99713,99764)","[96400,96475)",T2_GP3,"{""sent_id"": ""a995"", ""start"": ""3856.0299999999997"", ""end"": ""3859.02"", ""text"": ""i weiss nid weles das d ostsite und d westsite isch""}"
e3ebed15-2112-4745-8933-c9d98da5b682,"[99765,99805)","[96556,96606)",T2_GP3,"{""sent_id"": ""a996"", ""start"": ""3862.26"", ""end"": ""3864.27"", ""text"": ""baukon isch dert wo g\u00c3\u00a4ge d strass luegt""}"
06fd9775-6dce-4462-9796-63fd39a5e1a4,"[99806,99825)","[96836,96860)",T2_GP3,"{""sent_id"": ""a997"", ""start"": ""3873.44"", ""end"": ""3874.43"", ""text"": ""ja ja de weiss i wo""}"
be1df126-8d63-47ab-929e-314a7968b259,"[99826,99839)","[96894,96921)",T2_GP3,"{""sent_id"": ""a998"", ""start"": ""3875.7799999999997"", ""end"": ""3876.84"", ""text"": ""ja im prinzip""}"
262ca5df-56b5-4f0e-9198-0698623760c0,"[99840,99869)","[96957,96999)",T2_GP3,"{""sent_id"": ""a999"", ""start"": ""3878.31"", ""end"": ""3879.99"", ""text"": ""i loufe fasch t\u00c3\u00a4glech bi ihm""}"
d6335e24-73af-455c-ac11-9a5fa514c289,"[99870,99887)","[97002,97011)",T2_GP3,"{""sent_id"": ""a1000"", ""start"": ""3880.11"", ""end"": ""3880.44"", ""text"": ""(UNVERST\u00c3\u201eNDLICH)""}"
6496903f-2bd1-421e-bc73-6f0d6fe2056c,"[99888,99895)","[97048,97054)",T2_GP3,"{""sent_id"": ""a1001"", ""start"": ""3881.93"", ""end"": ""3882.16"", ""text"": ""ja aber""}"
6aafb3e5-139c-4b7f-9358-e0f2ece18a43,"[99896,99898)","[97077,97079)",T2_GP3,"{""sent_id"": ""a1002"", ""start"": ""3883.08"", ""end"": ""3883.17"", ""text"": ""ja""}"
f7d0c135-bc2f-4bb7-b3fe-ec7cbf598d7a,"[99899,99908)","[97183,97200)",T2_GP3,"{""sent_id"": ""a1003"", ""start"": ""3887.34"", ""end"": ""3888.0"", ""text"": ""zollikofe""}"
830987a7-ce82-4a9b-9b1a-750c978b2aff,"[99909,100025)","[98608,98784)",T2_GP3,"{""sent_id"": ""a1004"", ""start"": ""3944.35"", ""end"": ""3951.37"", ""text"": ""d XXX vom zw\u00c3\u00b6ite lehrjahr die isch s\u00c3\u00a4chz\u00c3\u00a4hni die wohnt irgendwo z b\u00c3\u00a4rn ire WG mit irgend es paar kollege oder so""}"
56c34380-0313-4010-a71a-96ae99f186b9,"[100026,100053)","[98784,98878)",T2_GP3,"{""sent_id"": ""a1005"", ""start"": ""3951.37"", ""end"": ""3955.14"", ""text"": ""w\u00c3\u00bcu die vo daheime (.) ehm""}"
ba33fcab-dbbb-4264-bafc-062419fb0755,"[100054,100058)","[98950,98957)",T2_GP3,"{""sent_id"": ""a1006"", ""start"": ""3958.0"", ""end"": ""3958.31"", ""text"": ""jaja""}"
021dbd39-c2ec-4442-9873-9efd265d7101,"[100059,100184)","[99092,99342)",T2_GP3,"{""sent_id"": ""a1007"", ""start"": ""3963.68"", ""end"": ""3973.71"", ""text"": ""(UNVERST\u00c3\u201eNDLICH) die het die het nei sie het drum gseit gha sie het vo daheim (.) irgendwie huere lang mitm \u00c3\u2013V f\u00c3\u00bcr dah\u00c3\u00a4re""}"
efa51741-01cf-4b6c-96ba-82482b3ccf48,"[100185,100196)","[99387,99400)",T2_GP3,"{""sent_id"": ""a1008"", ""start"": ""3975.49"", ""end"": ""3976.0"", ""text"": ""u het gseit""}"
2e1abf8a-c27f-48ce-b94b-dcd6066ba2ab,"[100197,100263)","[99455,99568)",T2_GP3,"{""sent_id"": ""a1009"", ""start"": ""3978.2200000000003"", ""end"": ""3982.74"", ""text"": ""i we i weisses nid aber ehm gloub scho das sie regum\u00c3\u00a4ssig heigeit""}"
0ed2de2a-56de-4969-9766-b6c380438a7f,"[100264,100274)","[99607,99634)",T2_GP3,"{""sent_id"": ""a1010"", ""start"": ""3984.2799999999997"", ""end"": ""3985.38"", ""text"": ""ja (LACHT)""}"
043dcbd0-70ad-4495-8655-6efe4086dd94,"[100275,100278)","[99708,99723)",T2_GP3,"{""sent_id"": ""a1011"", ""start"": ""3988.35"", ""end"": ""3988.92"", ""text"": ""nja""}"
b0608d98-2468-4635-b1f9-fd9b982f9084,"[100279,100294)","[99797,99820)",T2_GP3,"{""sent_id"": ""a1012"", ""start"": ""3991.9"", ""end"": ""3992.8"", ""text"": ""ja ja i gloubes""}"
85ed95bf-9ef5-41f1-8ed6-150b5ba01f03,"[100295,100460)","[99839,100085)",T2_GP3,"{""sent_id"": ""a1013"", ""start"": ""3993.56"", ""end"": ""4003.41"", ""text"": ""aso i gloub im basislehrjahr hed sie mau gseid gha dass sie denn \u00c3\u00a4be deheim isch gsi aber irgendwie ke ahnig am s\u00c3\u00a4chsi los isch u am achti acho isch (.) z b\u00c3\u00bcmpliz""}"
781bab81-3456-4769-9219-9e07b6883b2d,"[100461,100463)","[100187,100216)",T2_GP3,"{""sent_id"": ""a1014"", ""start"": ""4007.51"", ""end"": ""4008.65"", ""text"": ""ja""}"
921b0966-97fc-44f0-9eb3-da49aa03e5dc,"[100464,100499)","[100264,100338)",T2_GP3,"{""sent_id"": ""a1015"", ""start"": ""4010.56"", ""end"": ""4013.5299999999997"", ""text"": ""dass sie dass sie (UNVERST\u00c3\u201eNDLICH)""}"
d6fa1df6-2ecb-42e0-a61a-9eb9667d0c25,"[100500,100565)","[100453,100570)",T2_GP3,"{""sent_id"": ""a1016"", ""start"": ""4018.12"", ""end"": ""4022.81"", ""text"": ""ja ja aso i meine die m\u00c3\u00bcesse ja zersch no uf z\u00c3\u00bcri aber glich ja""}"
7d104830-b0d0-4355-aca8-b29cffc4f499,"[100566,100577)","[100663,100682)",T2_GP3,"{""sent_id"": ""a1017"", ""start"": ""4026.54"", ""end"": ""4027.3"", ""text"": ""d\u00c3\u00a8s stimmt""}"
ace026c5-3449-42c3-8eaf-b33b292c0778,"[100578,100581)","[100760,100773)",T2_GP3,"{""sent_id"": ""a1018"", ""start"": ""4030.42"", ""end"": ""4030.95"", ""text"": ""mhm""}"
8598039c-01d0-47d9-bf62-5629b78e70ab,"[100582,100638)","[101684,101798)",T2_GP3,"{""sent_id"": ""a1019"", ""start"": ""4067.37"", ""end"": ""4071.94"", ""text"": ""reden frauen mehr \u00c3\u00bcber m\u00c3\u00a4nner als m\u00c3\u00a4nner \u00c3\u00bcber frauen""}"
20836595-9ef2-450d-8359-43728116d219,"[100639,100776)","[101826,102015)",T2_GP3,"{""sent_id"": ""a1020"", ""start"": ""4073.07"", ""end"": ""4080.63"", ""text"": ""i d\u00c3\u00a4nke das chunnt itz chli druf a (.) rede m\u00c3\u00a4nner MIT m\u00c3\u00a4nner meh \u00c3\u00bcber froue oder m\u00c3\u00a4nner mit froue meh \u00c3\u00bcber froue aus ds umgekehrte""}"
20c60689-74d3-4ee7-9892-8c29f6933c29,"[100777,100804)","[102096,102138)",T2_GP3,"{""sent_id"": ""a1021"", ""start"": ""4083.84"", ""end"": ""4085.5299999999997"", ""text"": ""i ha keni froue i mim l\u00c3\u00a4be""}"
11a9567f-52ee-4b5d-8541-b931613cd520,"[100805,100808)","[102177,102200)",T2_GP3,"{""sent_id"": ""a1022"", ""start"": ""4087.08"", ""end"": ""4088.0"", ""text"": ""nei""}"
18c84830-c6c3-4e88-bf95-348dd3925423,"[100809,100811)","[102363,102374)",T2_GP3,"{""sent_id"": ""a1023"", ""start"": ""4094.54"", ""end"": ""4094.9700000000003"", ""text"": ""ja""}"
7b725c9a-ff0d-40ca-9703-2df7d3eafed1,"[100812,100845)","[102392,102434)",T2_GP3,"{""sent_id"": ""a1024"", ""start"": ""4095.69"", ""end"": ""4097.39"", ""text"": ""i rede nid viu mit em XXX (LACHT)""}"
2dc1d577-5f89-41e0-b044-1d5e730eb2b0,"[100846,100883)","[102509,102559)",T2_GP3,"{""sent_id"": ""a1025"", ""start"": ""4100.4"", ""end"": ""4102.37"", ""text"": ""eigentlech isch er itz bi \u00c3\u00bcs im team""}"
c008fb30-19f8-4840-a872-c6e4199f2639,"[100884,100946)","[102590,102655)",T2_GP3,"{""sent_id"": ""a1026"", ""start"": ""4103.61"", ""end"": ""4106.23"", ""text"": ""aber immerhin zur h\u00c3\u00a4ufti hockt d\u00c3\u00a4 immer no (UNVERST\u00c3\u201eNDLICH)""}"
e679d2a4-b03b-4a98-b4df-80c3420d16cd,"[100947,101000)","[102770,102862)",T2_GP3,"{""sent_id"": ""a1027"", ""start"": ""4110.8"", ""end"": ""4114.51"", ""text"": ""aso i rede eigentlech \u00c3\u00bcber wenn wenn me itz ke ahnig""}"
bb95ef76-b40c-46de-ae3d-9365f984d140,"[101001,101064)","[102930,103031)",T2_GP3,"{""sent_id"": ""a1028"", ""start"": ""4117.21"", ""end"": ""4121.25"", ""text"": ""wes w\u00c3\u00bcrklech um gschlechter geit redi beides nid w\u00c3\u00bcrklech viu""}"
bbad170f-bbb6-4a5d-97b3-bd4bd97c3063,"[101065,101107)","[103040,103108)",T2_GP3,"{""sent_id"": ""a1029"", ""start"": ""4121.62"", ""end"": ""4124.34"", ""text"": ""pers\u00c3\u00b6nlech vo d\u00c3\u00a4m h\u00c3\u00a4r weissi itz nid so""}"
cf16bd11-a790-4550-b9b3-1e4dd68f74e9,"[101108,101163)","[103782,103879)",T2_GP3,"{""sent_id"": ""a1030"", ""start"": ""4151.29"", ""end"": ""4155.1900000000005"", ""text"": ""es het es het scho nes paar es het o no d XXX ehm d XXX""}"
325e734c-b4ba-4d55-8546-8fc5aa7428e3,"[101164,101169)","[103918,103935)",T2_GP3,"{""sent_id"": ""a1031"", ""start"": ""4156.75"", ""end"": ""4157.42"", ""text"": ""d XXX""}"
292440d9-0b05-47d8-9217-0b36cf67bc19,"[101170,101214)","[104034,104147)",T2_GP3,"{""sent_id"": ""a1032"", ""start"": ""4161.39"", ""end"": ""4165.88"", ""text"": ""aso vo \u00c3\u00bcsem jahrgang bir SBB mir si zw\u00c3\u00a4nzg""}"
91e32282-26b0-4e04-b3c4-e107e801b65b,"[101215,101228)","[104440,104473)",T2_GP3,"{""sent_id"": ""a1033"", ""start"": ""4177.62"", ""end"": ""4178.9400000000005"", ""text"": ""i weisses nid""}"
d6374b43-e507-4b8b-9025-6bf96923553d,"[101229,101319)","[105077,105297)",T2_GP3,"{""sent_id"": ""a1034"", ""start"": ""4203.09"", ""end"": ""4211.89"", ""text"": ""ja ig o nid aber ehm (.) i ha mau i ha mau gh\u00c3\u00b6rt gha dass d l\u00c3\u00bct o nid ch\u00c3\u00b6nne zum bispiu""}"
dbd276df-0f11-4e45-9a42-c9d971da9fff,"[101320,101383)","[105303,105389)",T2_GP3,"{""sent_id"": ""a1035"", ""start"": ""4212.13"", ""end"": ""4215.57"", ""text"": ""gf\u00c3\u00a4rbte wisswi vo rotwi oder so ungerscheide wes glich usgseht""}"
4687a310-13d5-4330-8185-cf1f8b6fe743,"[101384,101396)","[105439,105463)",T2_GP3,"{""sent_id"": ""a1036"", ""start"": ""4217.57"", ""end"": ""4218.55"", ""text"": ""vo d\u00c3\u00a4m h\u00c3\u00a4r""}"
ca5fa83f-79b7-4161-a1f9-6a7088435a4a,"[101397,101493)","[105487,105637)",T2_GP3,"{""sent_id"": ""a1037"", ""start"": ""4219.51"", ""end"": ""4225.49"", ""text"": ""i weiss nid aso i d\u00c3\u00a4nke (.) zum ne gw\u00c3\u00bcsse (.) mass machts \u00c3\u00a4u\u00c3\u00a4 scho us wie d fl\u00c3\u00a4sche usgseht""}"
ab252327-d12f-4af5-bad5-394c58d52fcc,"[101494,101528)","[105645,105721)",T2_GP3,"{""sent_id"": ""a1038"", ""start"": ""4225.83"", ""end"": ""4228.84"", ""text"": ""bl\u00c3\u00b6d gseit (.) u u was druf steit""}"
636a25f7-c953-43c5-867d-00b9bf1c7e74,"[101529,101533)","[105739,105748)",T2_GP3,"{""sent_id"": ""a1039"", ""start"": ""4229.57"", ""end"": ""4229.95"", ""text"": ""aber""}"
7087d586-5230-4a74-87ef-796b105c46b5,"[101534,101540)","[105789,105806)",T2_GP3,"{""sent_id"": ""a1040"", ""start"": ""4231.57"", ""end"": ""4232.25"", ""text"": ""ja ja'""}"
d4d4e8cc-b56c-48f7-8bf5-6c85d602531b,"[101541,101625)","[105822,105980)",T2_GP3,"{""sent_id"": ""a1041"", ""start"": ""4232.9"", ""end"": ""4239.21"", ""text"": ""ja ja a a meini (.) ehm aber i d\u00c3\u00a4nke weme sech guet demit uskennt ch (.) \u00c3\u00a4u\u00c3\u00a4 scho""}"
